IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0055754,155050,Anno 79: La distruzione di Ercolano (1962) ,"['Action', 'Drama', 'History', 'Romance']","['emperor', 'herculaneum', 'treachery', 'murder', 'brawl']",Gianfranco Parolini,"['Susan Paget', 'Brad Harris', 'Mara Lane', 'Jacques Berthier', 'Jany Clair', 'Carlo Tamberlani', 'Philippe Hersent', 'Ivy Holzer', 'Isarco Ravaioli', 'Djordje Nenadovic', 'Vladimir Leib', 'Niksa Stefanini', 'Giuseppe Mattei', 'Arnaldo Martelli', 'Mila Kacic']",Italian,4.5
0056997,155052,I dieci gladiatori (1963) ,"['Action', 'Adventure', 'Comedy', 'Drama']","['camp', 'campy', 'gladiator', 'brawl', 'knockout punch']",Gianfranco Parolini,"['Roger Browne', 'José Greci', 'Dan Vadis', 'Franca Parisi', 'Gianni Rizzo', 'Mimmo Palmara', 'Ugo Sasso', 'Mirko Ellis', 'Giuseppe Mattei', 'Gianfranco Parolini', 'Vassili Karis', 'Emilio Messina', 'Aldo Canti', 'Sal Borgese', 'Giancarlo Bastianoni']",Italian,4.7
0069494,155054,What Became of Jack and Jill? (1972) ,['Horror'],"['psychotronic film', 'based on novel', 'character name in title']",Bill Bain,"['Vanessa Howard', 'Mona Washbourne', 'Paul Nicholas', 'George Benson', 'George A. Cooper', 'Peter Copley', 'Angela Down', 'Patricia Fuller', 'Peter Jeffrey', 'Renee Roberts', 'Lillias Walker']",English,5.7
0309047,155056,Voyna (2002) ,"['Action', 'Drama', 'War']","['hostage', 'russian soldier', 'chechnya', 'firearm', 'chechen war']",Aleksey Balabanov,"['Aleksey Chadov', 'Ian Kelly', 'Ingeborga Dapkunaite', 'Sergey Bodrov', 'Evklid Kyurdzidis', 'Giorgi Gurgulia', 'Vladimir Gostyukhin', 'Ben Foster', 'Yuriy Stepanov', 'David McAlister', 'Andrei Kormunin', 'Steve Jamieson', 'Lev Erenburg', 'Peter Wickham', 'Stanislav Stotsky']",Russian,7.7
2318360,155058,Morgana (2012) ,['Horror'],[],Ramón Obón,"['Siouzana Melikian', 'Lilia Aragón', 'Alejandra Adame', 'Luis Felipe Tovar', 'Irán Castillo', 'Eugenio Becker', 'Alejandra Toussaint', 'David Ostrosky', 'Ana Julieta Récamier', 'Abraham Stavans', 'María Luisa Coronel', 'Mateo González Oses Obón']",Spanish,3.6
3544218,155060,Belgica (2016) ,['Drama'],"['bar', 'smoking', 'cocaine', 'baby', 'urination']",Felix van Groeningen,"['Stef Aerts', 'Tom Vermeir', 'Stefaan De Winter', 'Dominique Van Malder', 'Ben Benaouisse', 'Boris Van Severen', 'Sara De Bosschere', 'Charlotte Vandermeersch', 'Hélène De Vos', 'Jean-Michel Balthazar', 'Bo De Bosschere', 'Sam Louwyck', 'Anjana Dierckx', 'Hannes Reckelbus', 'Silvanous Saow']",Flemish,6.7
3955894,155062,Girl Asleep (2015) ,"['Comedy', 'Family', 'Fantasy']","['australian fantasy', 'coming of age', 'birthday party', 'birthday', '14 year old']",Rosemary Myers,"['Bethany Whitmore', 'Harrison Feldman', 'Amber McMahon', 'Matthew Whittet', 'Eamon Farren', 'Tilda Cobham-Hervey', 'Imogen Archer', 'Maiah Stewardson', 'Fiona Dawson', 'Grace Dawson', 'Danielle Catanzariti', 'Lucy Cowan', 'Pia Moutakis', 'Clara Moutakis', 'Ed Covill']",English,6.2
1974419,155064,The Neon Demon (2016) ,"['Horror', 'Thriller']","['model', 'lesbian', 'empty swimming pool', 'cannibalism', '16 year old']",Nicolas Winding Refn,"['Elle Fanning', 'Karl Glusman', 'Jena Malone', 'Bella Heathcote', 'Abbey Lee', 'Desmond Harrington', 'Christina Hendricks', 'Keanu Reeves', 'Charles Baker', 'Jamie Clayton', 'Stacey Danger', 'Rebecca Dayan', 'Helen Wilson', 'Houda Shretah', 'Taylor Hill']",English,6.2
3395582,155066,Sun Choke (2015) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['shaved labia', 'murderess', 'sex scene', 'sexy', 'insanity']",Ben Cresciman,"['Sarah Hagan', 'Sara Malakul Lane', 'Barbara Crampton', 'William Nicol', 'Evan Jones', 'Joe Nieves', 'Jim Boeven', 'Christina Amber', 'Diana Nguyen', 'Derek Bevil', 'Annie Read']",English,5.6
0278827,155068,Yo ho ho (1981) ,"['Adventure', 'Drama']","['hospital', 'friendship', 'storytelling', 'ship', 'pirate']",Zako Heskiya,"['Kiril Variyski', 'Viktor Chouchkov', 'Iliya Penev', 'Anani Anev', 'Sonya Djulgerova', 'Kirill Kavadarkov', 'Georgi Bakhchevanov', 'Trifon Dzhonev', 'Boris Lukanov', 'Rut Spasova', 'Vasil Stoychev', 'Boyka Velkova', 'Rumen Dimitrov', 'Yordanka Lyubenova', 'Vladimir Yochev']",Bulgarian,7.5
4038670,155070,Guldkysten (2015) ,"['Drama', 'History', 'Romance']","['slave trade', 'gold coast', 'africa', '1830s', 'male rear nudity']",Daniel Dencik,"['Jakob Oftebro', 'Danica Curcic', 'John Aggrey', 'Luise Skov', 'Anders Heinrichsen', 'Wakefield Ackuaku', 'Mikkel Hilgart', 'Morten Holst', 'Adam Ild Rohweder', 'Sophia Adegnika', 'Prince De-Graft Asante', 'Dominic Demordzi', 'Ziggy Netteyson', 'Paakow Yankah']",Danish,5.2
3142366,155072,Take Me to the River (2015) ,['Drama'],"['river', 'horseback riding', 'boy', 'gay teenager', 'family relationships']",Matt Sobel,"['Logan Miller', 'Robin Weigert', 'Josh Hamilton', 'Richard Schiff', 'Ursula Parker', 'Azura Skye', 'Elizabeth Franz', 'Ashley Gerasimovich', 'Grant Young', 'Seth Young', 'Amy Hostetler', 'Ella Jaixen', 'Athena Mostek']",English,6.2
4291590,155074,Évolution (2015) ,"['Drama', 'Horror', 'Mystery', 'Sci-Fi']","['pregnant boy', 'nurse', 'sea', 'giving birth', 'swimming underwater']",Lucile Hadzihalilovic,"['Marta Blanc', 'Max Brebant', 'Roxane Duran', 'Julie-Marie Parmentier', 'Mathieu Goldfeld', 'Nissim Renard', 'Pablo-Noé Etienne', 'Nathalie Legosles', 'Chantal Aimée', 'Laura Ballesteros', 'Eric Batlle', 'Mafer Blanco', 'Anna Broock', 'Celestino Chacon', 'Annie Enganalim']",French,5.9
2262161,155076,Sunset Song (2015) ,['Drama'],"['1910s', 'farmer', 'scottish', 'love', 'female frontal nudity']",Terence Davies,"['Ken Blackburn', 'Mark Bonnar', 'Stuart Bowman', 'Emily-Jane Boyle', 'Ewan Comes', 'Maelly Comes', 'Ann Overstall Comfort', 'Callum Adams', 'Agyness Deyn', 'Ron Donachie', 'Tom Duncan', 'David Ganly', 'Niall Greig Fulton', 'Caelan Fyfe', 'Jack Greenlees']",English,6.4
3775086,155078,Lo chiamavano Jeeg Robot (2015) ,"['Action', 'Drama', 'Sci-Fi']","['radioactive waste', 'insane woman', 'reference to steel jeeg', 'super villain', 'superhero']",Gabriele Mainetti,"['Claudio Santamaria', 'Luca Marinelli', 'Ilenia Pastorelli', 'Stefano Ambrogi', 'Maurizio Tesei', 'Francesco Formichetti', 'Daniele Trombetti', 'Joel Sy', 'Gianluca Di Gennaro', 'Salvatore Esposito', 'Antonia Truppo', 'Juana Jimenez', 'Tommaso Di Carlo', 'Giampaolo Crescenzio', 'Tamken Abdulaziz']",Italian,7.0
3653518,155080,Superpai (2015) ,['Comedy'],[],Pedro Amorim,"['Nicole Bahls', 'Rafinha Bastos', 'Lukas Brombini', 'Dani Calabresa', 'Erik Min Soo Chung', 'Maurício de Barros', 'Juliana Didone', 'Otavio Fantinato', 'Nick Farewell', 'Danilo Gentili', 'Monica Iozzi', 'Lucélia Maquiavelli', 'Danton Mello', 'Fernando Muylaert', 'Gustavo Novaes']",Portuguese,5.5
2363309,155082,Night Sights (2011) ,"['Drama', 'Family', 'Sci-Fi']",['father'],Matt Thompson,"['Jonathon Lamer', 'Beth Berlin', 'Tom Virtue', 'Lawrence Long', 'Theresa Layne', 'Peter Buitenhek', 'Jerry Monroe', 'Robin Blaze', 'Charles Maze', 'Criston Mitchel', 'Aaron Landon Bornstein', 'Todd Conant', 'Dave Rivas', 'Glen Roberts', 'Arnold Vargas']",English,2.8
0794338,155084,Sakuran (2006) ,"['Drama', 'History']","['courtesan', 'shamisen', 'prostitute', 'goldfish', 'make up']",Mika Ninagawa,"['Anna Tsuchiya', 'Kippei Shîna', 'Yoshino Kimura', 'Hiroki Narimiya', 'Miho Kanno', 'Masatoshi Nagase', 'Masanobu Andô', 'Kayoko Aoyagi', ""Ken'ichi Endô"", 'Mayu Fujimori', 'Gori', 'Yasushi Higuchi', 'Akiko Hoshino', 'Yuki Hyôdô', 'Sadanji Ichikawa IV']",Japanese,6.9
1609168,155086,Vinnaithaandi Varuvaayaa (2010) ,"['Drama', 'Romance']","['christian', 'film industry', 'interfaith romance', 'hindu']",Gautham Menon,"['T.R. Silambarasan', 'Trisha Krishnan', 'Vtv Ganesh', 'Raja Krishnamoorthy', 'Babu Antony', 'Uma Pathmanabhan', 'Lakshmi Ramakrishnan', 'Samantha Ruth Prabhu', 'Naga Chaitanya Akkineni', 'K.S. Ravikumar', 'Trisha Alex', 'Janani Iyer', 'Pradeep Kottayam']",Tamil,8.0
4701688,155088,Demonte Colony (2015) ,"['Horror', 'Thriller']",['visit'],R. Ajay Gnanamuthu,"['Arulnithi', 'Ramesh Thilak', 'Sananth Reddy', 'M.S. Bhaskar', 'Jangiri Madhumitha', 'Yogi Babu', 'Inigo', 'Arun Pandian', 'Singampuli', 'Ram Vaitheeswaran', 'Abishek Joseph George']",Tamil,7.0
0105271,155090,Roja (1992) ,"['Drama', 'Romance', 'Thriller']","['kashmir', 'love', 'terrorist', 'husband wife reunion', 'burning a flag']",Mani Ratnam,"['Arvind Swamy', 'Madhoo', 'Pankaj Kapur', 'Nassar', 'Shiva Rindani', 'Janakaraj', 'Vaishnavi Mahant', 'C.K. Saraswathi', 'Sathyapriya', 'Sujatha']",Tamil,8.2
1355546,155092,Ayan (2009) ,['Action'],"['diamond', 'trawler', 'action hero', 'smuggling', 'gold']",K.V. Anand,"['Suriya', 'Tamannaah Bhatia', 'Prabhu', 'Jagan', 'Akashdeep Saigal', 'Karunas', 'Ponvannan', 'Renuka', 'Delhi Ganesh', 'Kalairani', 'Janaki Sabesh', 'Subela Sudhakar', 'Rajendranath', 'Rail Ravi', 'Koena Mitra']",Tamil,7.4
0091559,155094,Mouna Ragam (1986) ,"['Drama', 'Romance']","['marriage', 'arranged marriage', 'death', 'wanting a divorce', 'train station']",Mani Ratnam,"['Karthik', 'Mohan', 'V.K. Ramasamy', 'Revathi']",Tamil,8.4
1922545,155096,Anjathe (2008) ,"['Action', 'Drama', 'Thriller']","['police officer', 'drinking', 'kidnapping', 'friendship', 'friend']",Mysskin,"['Narain', 'Prasanna', 'Ajmal Ameer', 'Vijayalakshmi', 'R. Pandiaraajan', 'Ponvannan', 'M.S. Bhaskar', 'Livingston', 'Vijay Sethupathi', 'Anjathe Sridhar']",Tamil,8.1
3329246,155098,Pizza II: Villa (2013) ,"['Horror', 'Thriller']",['writer'],Deepan Chakravarthy,"['Ashok Selvan', 'Sanchita Shetty', 'Nassar', 'Jayakumar', 'Vegan Rajesh', 'Kaali Venkat', ""'Pizza' Venkatesh"", 'Boys Rajan', 'Ramanathan', 'Anjali Rao', 'Aaryan', 'Sarath', 'Vinoth', 'Jith', 'Munishkanth']",Tamil,6.4
1843335,155100,Yutham Sei (2011) ,"['Crime', 'Drama', 'Mystery', 'Thriller']",['cop'],Mysskin,"['Cheran', 'Ananyaa Shah', 'Y.G. Mahendran', 'Lakshmi Ramakrishnan', 'V. Jayaprakash', 'Manicka R. Vinayagam', 'Iniya', 'Sunil Choudhary', 'Ameer Sultan', 'Neetu Chandra', 'Srushti Dange', 'Charulatha Mani', 'G. Marimuthu', 'Aadukalam Naren']",Tamil,8.0
1670635,155102,Eeram (2009) ,"['Crime', 'Mystery', 'Thriller']",['death'],Arivazhagan Venkatachalam,"['Aadhi', 'Nandha', 'Sindhu Menon', 'Saranya Mohan', 'L. Srinath', 'Lakshmi Ramakrishnan', 'Heera Selvaraj', 'Krishna', 'Boys Rajan']",Tamil,7.6
0422908,155104,Pammal K. Sambandam (2002) ,"['Comedy', 'Musical']","['stuntman', 'divorce', 'police station', 'broken engagement', 'engagement']",Mouli,"['Kamal Haasan', 'Simran', 'Abbas', 'Sneha', 'Ramesh Khanna', 'Vaiyapuri', 'Manivannan', 'Kalpana', 'Madhan Bob', 'Charlie', 'Sukumari', 'T.P. Gajendran', 'Pandu', 'R.S. Shivaji', 'Yugi Sethu']",Tamil,7.1
0077775,155106,Joi Baba Felunath (1979) ,"['Family', 'Adventure', 'Crime']","['investigation', 'knife thrower', 'theft', 'friend', 'private detective']",Satyajit Ray,"['Soumitra Chatterjee', 'Parinita Banerjee', 'Haradhan Bannerjee', 'Satya Bannerjee', 'Jit Bose', 'Bimal Chatterjee', 'Biplab Chatterjee', 'Siddhartha Chatterjee', 'Subhadra Devi', 'Utpal Dutt', 'Santosh Dutta', 'Indubhushan Gujral', 'Rajkumar Lahiri', 'Abani Mukherjee', 'Kamu Mukherjee']",Bengali,8.1
0959858,155109,Long Way Down             ,['Documentary'],"['africa', 'motorcycle', 'tv mini series', 'traveling', 'true life adventure']",David Alexanian,"['Ewan McGregor', 'Charley Boorman', 'David Alexanian', 'Russ Malkin', 'Jimmy Simak']",English,8.3
0374099,155111,Onkyô seimeitai Noizuman (1997) ,"['Animation', 'Short', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['surrealism', 'creature', 'mad scientist']",Kôji Morimoto,"['Etsuko Kozakura', 'Hideki Ogihara', 'Maya Okamoto', 'Rin Mizuhara', 'Masayuki Nakata', 'Gorô Naya', 'Kenichi Ono', 'Kaori Saiki', 'Kappei Yamaguchi']",Japanese,7.0
3626076,155113,Rodina (2015) ,['Drama'],[],Pyotr Buslov,"['Lyubov Aksyonova', 'Sergey Badyuk', 'Pawan Chopra', 'Pyotr Fyodorov', 'Yevgeniy Kartashov', 'Kirill Käro', 'Maksim Lagashkin', 'Pasha D. Lychnikoff', 'Andrey Merzlikin', 'Seydulla Moldakhanov', 'Valentina Pugachyova', 'Aleksandr Robak', 'Andrey Smolyakov', 'Anastasiya Stezhko', 'Vladimir Sychyov']",Russian,5.5
2328505,155115,Ashura (2012) ,"['Animation', 'History', 'Horror']","['thin', 'thin girl', 'brunette', 'brunette female', 'monk']",Kei'ichi Sato,"['Tesshô Genda', 'Megumi Hayashibara', 'Hiroaki Hirata', 'Yoshihiro Ike', ""Kin'ya Kitaôji"", 'Yû Mizushima', 'Masako Nozawa', 'Bin Shimada', 'Kaori Yamagata', 'Kappei Yamaguchi']",Japanese,6.6
0088736,155117,Area 88             ,"['Animation', 'Action', 'Drama', 'War']","['ova', 'based on manga', 'shounen', 'pilot', 'jet']",David Born,['David Born'],Japanese,7.8
3732252,155119,Ja-yu-eui eon-deok (2014) ,['Drama'],"['letter', 'sleeping together', 'dinner', 'dinner invitation', 'dog']",Sang-soo Hong,"['Ryô Kase', 'So-Ri Moon', 'Young-hwa Seo', 'Eui-sung Kim', 'Yuh-Jung Youn', 'Ju-bong Gi', 'Min-woo Lee', 'Eun-chae Jung']",English,7.0
5504168,155121,Kshanam (2016) ,['Thriller'],"['nri', 'investigation', 'missing person', 'missing child', 'kidnapping']",Ravikanth Perepu,"['Adivi Sesh', 'Adah Sharma', 'Anasuya Bharadwaj', 'Satyadev Kancharana', 'Vennela Kishore', 'Ravi Varma', 'Satyam Rajesh', 'Dolly', 'Abuzy', 'Marcellein Koffi Houessou', 'Kunle Awosanya', 'Seedha Ahmed', 'Raviraja', 'Trinadh Koti', 'Shashank Kalavala']",Telugu,8.3
2576522,155123,Nugu-ui ttal-do anin Hae-won (2013) ,"['Drama', 'Romance']",['love'],Sang-soo Hong,"['Eun-chae Jung', 'Sun-kyun Lee', 'Joon-Sang Yoo', 'Ji-won Ye', 'Ja-ok Kim', 'Eui-sung Kim', 'Jane Birkin', 'Jae-hong Ahn']",Korean,6.8
1796652,155127,Tôkyô kazoku (2013) ,['Drama'],"['miniskirt', 'long haired woman', 'japanese schoolgirl', 'babe', 'short skirt']",Yôji Yamada,"['Isao Hashizume', 'Kazuko Yoshiyuki', 'Masahiko Nishimura', 'Yui Natsukawa', 'Tomoko Nakajima', 'Shôzô Hayashiya', 'Satoshi Tsumabuki', 'Yû Aoi', 'Nenji Kobayashi', 'Jun Fubuki', 'Narumi Kayashima', 'Ryûichirô Shibata', 'Ayumu Maruyama', 'Chika Arakawa', 'Mai Nishida']",Japanese,7.5
2854394,155129,Hot Bot (2016) ,"['Comedy', 'Sci-Fi']","['female rear nudity', 'seduction', 'female robot', 'bare butt', 'artificially created woman']",Michael Polish,"['Zack Pearlman', 'Doug Haley', 'Cynthia Kirchner', 'David Shackelford', 'Anthony Anderson', 'Donald Faison', 'Danny Masterson', 'Larry Miller', 'Angela Kinsey', 'Kirby Bliss Blanton', 'John Robinson', 'Arianna Jaffier', 'Aimiomode Anetor', 'Chasty Ballesteros', 'Blake Barlow']",English,3.4
1536437,155131,Rushlights (2013) ,"['Crime', 'Drama', 'Romance', 'Thriller']","['dead body in a car trunk', 'inheritance', 'texas', 'scene before opening credits', 'fingerprinting']",Antoni Stutz,"['Beau Bridges', 'Haley Webb', 'Josh Henderson', 'Aidan Quinn', 'Lorna Raver', 'Jordan Bridges', 'Crispian Belfrage', 'Philip Lenkowsky', 'Joel McKinnon Miller', 'Nestor Aaron Absera', 'Amanda Carlin', 'Benjamín Benítez', 'Lionel D. Carson', 'August Emerson', 'Eileen Grubba']",English,5.9
1579592,155133,Kick (2009) ,"['Action', 'Comedy']","['thief', 'secret identity', 'love triangle', 'adrenaline junkie', 'animated sequence']",Surrender Reddy,"['Ravi Teja', ""Ileana D'Cruz"", 'Shaam', 'Brahmanandam', 'Aasheekaa Bathija', 'Raghu Babu', 'Ali', 'Banerjee', 'Saira Banu', 'Chalapathi Rao', 'Srinivasa Rao Kota', 'Venu Madhav', 'Duvvasi Mohan', 'Nalini', 'Prabha']",Telugu,7.8
0843326,155135,Bommarillu (2006) ,"['Comedy', 'Drama', 'Romance']","['maturity', 'father son relationship', 'overprotective parent', 'decision', 'telephone call']",Bhaskar,"['Siddharth', ""Genelia D'Souza"", 'Prakash Raj', 'Srinivasa Rao Kota', 'Jayasudha', 'Dharmavarapu Subramanyam', 'Suneel', 'Brahmanandam', 'Tanikella Bharani', 'Neha Bamb', 'Murali Mohan', 'Chitram Seenu', 'Ravi Varma', 'Surekha Vani', 'Satya Krishnan']",Telugu,8.2
1361809,155137,Arundhati (2009) ,"['Horror', 'Mystery', 'Thriller']","['female protagonist', 'buried alive', 'haunted mansion', 'reincarnation', 'character name as title']",Kodi Ramakrishna,"['Anushka Shetty', 'Sonu Sood', 'Divya Nagesh', 'Aachi Manorama', 'Sayaji Shinde', 'Deepak', 'Satyanarayana Kaikala', 'Arjan Bajwa', 'Leena Sidhu']",Telugu,7.3
0491775,155139,Happy (2006) ,"['Action', 'Comedy', 'Drama', 'Romance']","['pizza', 'pizza delivery boy', 'weeping man', 'domineering father', 'politician']",A. Karunakaran,"['Allu Arjun', ""Genelia D'Souza"", 'Manoj Bajpayee', 'Brahmanandam', 'Tanikella Bharani', 'L.B. Sriram', 'Suman Shetty', 'Venu Madhav', 'Vijay Raaz', 'Ramaprabha', 'Seeta', 'Apoorva', 'Janavi', 'Adabala', 'Lakshmipati']",Telugu,7.0
1198349,155141,Parugu (2008) ,"['Action', 'Romance']",['daughter'],Bhaskar,"['Allu Arjun', 'Sheela Kaur', 'Poonam Bajwa', 'Prakash Raj', 'Jayasudha', 'Suneel', 'Srinivasa Reddy', 'Chitram Sreenivas', 'Kalpana', 'Jeeva', 'Pruthvi', 'Dhanraj', 'Ali', 'Jayaprakash Reddy', 'Rajitha']",Telugu,7.0
1214961,155143,Happy Days (2007) ,['Drama'],"['cricket the sport', 'low budget', 'movie theater', 'college', 'cell phone']",Sekhar Kammula,"['Varun Sandesh', 'Tamannaah Bhatia', 'Raahul', 'Sonia', 'Gayatri Rao', 'Nikhil Siddharth', 'Monali Chowdary', 'Vamsee Chaganti', 'Vamshi Paidithalli', 'Aadarsh Balakrishna', 'Randhir Gatla', 'Krishnudu', 'Kamalinee Mukherjee', 'Aryan Sharma', 'Kiran Reddy Thumma']",Telugu,7.9
1526323,155145,Arya 2 (2009) ,"['Action', 'Comedy']",['friend'],Sukumar,"['Allu Arjun', 'Kajal Aggarwal', 'Navdeep', 'Mukesh Rishi', 'Sayaji Shinde', 'Shradha Das', 'Adriana', 'Ajay', 'Erina Andriana', 'Annapoorna', 'Brahmanandam', 'Devi Charan', 'Erin Fogel', 'Gundu Hanumantha Rao', 'Venu Madhav']",Telugu,7.4
0843335,155147,Desamuduru (2007) ,"['Action', 'Drama']","['beating', 'fight', 'gangster', 'abduction', 'love']",Puri Jagannadh,"['Allu Arjun', 'Hansika Motwani', 'Pradeep Singh Rawat', 'Ali', 'Ramaprabha', 'Kovai Sarala', 'Jeeva', 'Jeevi', 'Raja Ravindra', 'Sonyraj', 'Telangana Sakuntala', 'Hema', 'Srinivasa Reddy', 'Satyam Rajesh', 'Vamsi']",Telugu,6.2
0106267,155149,The Amy Fisher Story (1993) ,"['Crime', 'Drama', 'Romance', 'Thriller']","['teen prostitute', 'made for tv movie', 'older man young girl relationship', 'prostitution', 'lolita']",Andy Tennant,"['Drew Barrymore', 'Tony Denison', 'Harley Jane Kozak', 'Tom Mason', 'Laurie Paton', 'Ken Pogue', 'Linda Darlow', 'Gabe Khouth', 'Garry Davey', 'Dwight McFee', 'Philip Granger', 'Stephen Cooper', 'Matthew Walker', 'Walter Marsh', 'Terry King']",English,5.4
2170369,155151,Dragon Warriors (2015) ,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['wizard', 'sorcery', 'warrior', 'weapon', 'sword']",Maclain Nelson,"['James Marsters', 'Kaitlin Doubleday', 'Luke Perry', 'Adam Johnson', 'Maclain Nelson', 'Clare Niederpruem', 'Jake Van Wagoner', 'Erik Denton', 'Shannon Engemann', 'Lala Kent', 'Jake Suazo', 'George Nelson', 'Leslie Nelson']",English,4.6
0089835,155153,Pray for Death (1985) ,"['Action', 'Crime', 'Drama', 'Thriller']","['japanese immigrant', 'crooked cop', 'ninja', 'corrupt cop', 'chop socky']",Gordon Hessler,"['Shô Kosugi', 'James Booth', 'Donna Kei Benz', 'Norman Burton', 'Kane Kosugi', 'Shane Kosugi', 'Matthew Faison', 'Parley Baer', 'Robert Ito', 'Michael Constantine', 'Alan Amiel', 'Woody Watson', 'Charles Grueber', 'Nik Hagler', 'Chris Wycliff']",English,5.8
3678656,155155,You're Ugly Too (2015) ,"['Comedy', 'Drama']","['ex convict', 'mobile home', 'welfare assessment', 'domestic violence', 'compassionate leave']",Mark Noonan,"['Aidan Gillen', 'Lauren Kinsella', 'George Pistereanu', 'Erika Sainte', 'Kate Aughey', 'Martina Babisova', 'Mathieu Belledent', 'Carmen Bernal', 'Brendan Caul', 'Ana Charruff', 'David Darcy', 'Nikki Darcy', 'Kate Dowling', 'Nora Duggan', 'Abbie Dunphy']",English,6.7
0272690,155158,Kôchiyama Sôshun (1936) ,['Drama'],[],Sadao Yamanaka,"['Chôjûrô Kawarasaki', ""Kan'emon Nakamura"", 'Shizue Yamagishi', 'Setsuko Hara', 'Chôemon Bandô', 'Jôji Ichikawa', 'Rakutarô Ichikawa', 'Senshô Ichikawa', 'Shoji Ichikawa', 'Shotaro Ichikawa', 'Heikuro Imanari', 'Atsuko Iryû', 'Daisuke Katô', 'Sôji Kiyokawa', 'Fumie Miyoshi']",Japanese,7.2
0000399,155162,Jack and the Beanstalk (1902) ,"['Short', 'Fantasy']","['giant', 'fairy', 'dream', 'trick photography', 'fairy tale']",George S. Fleming,"['James H. White', 'Thomas White']",None,6.0
0000546,155164,Dream of a Rarebit Fiend (1906) ,"['Short', 'Comedy', 'Fantasy']","['national film registry', 'delicacy', 'plate', 'dish', 'famished']",Wallace McCutcheon,['Jack Brawn'],None,6.7
0288252,155166,The Thieving Hand (1908) ,"['Comedy', 'Fantasy', 'Short']","['ring', 'handicapped', 'hand', 'new york city', 'brooklyn new york city']",J. Stuart Blackton,['Paul Panzer'],None,6.7
1971571,155168,Fraktus - Das letzte Kapitel der Musikgeschichte (2012) ,"['Comedy', 'Music']","['mockumentary', 'band name in title', 'reunion', 'music history', 'music group']",Lars Jessen,"['Devid Striesow', 'Heinz Strunk', 'Rocko Schamoni', 'Jacques Palminger', 'Piet Fuchs', 'Alex Christensen', 'H.P. Baxxter', 'Dieter Meier', 'Jan Delay', 'Stephan Remmler', 'Matthias Schuster', 'Jürgen Laarmann', 'Steve Blame', 'Peter Illmann', 'Peter Urban']",German,7.0
2723176,155170,Hide and Seek (2014) ,"['Drama', 'Romance']","['full frontal nudity', 'cunnilingus', 'foursome', 'lesbian kiss', 'white panties']",Joanna Coates,"[""Josh O'Connor"", 'Hannah Arterton', 'Rea Mole', 'Daniel Metz', 'Joe Banks']",English,4.5
